Model:	LI-7820
SN:	TG20-01480
Software Version:	2.3.8
Timestamp:	2024-08-05 11:00:50
Timezone:	Europe/Copenhagen
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	REMARK	DATE	TIME	H2O	N2O	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATAU	secs	nsecs	index	diag		date	time	ppm	ppb	kPa	°C	kPa	°C		µsecs	°C	counts	°C	V	CHK
DATA	1722848599	645293951	1479	256	""	2024-08-05	11:03:19	nan	nan	101.724	25.5839	101.248	34.9236	0	0	26.0308	-16000	0	15.9976	157
DATA	1722848602	745151042	1529	256	""	2024-08-05	11:03:22	nan	nan	101.723	25.6346	101.249	34.9236	0	0	26.0971	-16000	0	15.9961	111
DATA	1722848603	544965982	1537	256	""	2024-08-05	11:03:23	nan	nan	101.723	25.6516	101.248	34.9236	0	0	26.1186	-16000	0	15.9939	137
DATA	1722848604	544965982	1547	256	""	2024-08-05	11:03:24	nan	nan	101.722	25.6685	101.248	34.9236	0	0	26.1405	-16000	0	15.9926	136
DATA	1722848605	44965982	1552	256	""	2024-08-05	11:03:25	nan	nan	101.723	25.6853	101.247	34.9236	0	0	26.1621	-16000	0	15.992	 24
DATA	1722848606	444873809	1566	256	""	2024-08-05	11:03:26	nan	nan	101.722	25.7019	101.248	34.9236	0	0	26.1837	-16000	0	15.9918	138
DATA	1722848606	444873809	1566	256	""	2024-08-05	11:03:26	nan	nan	101.721	25.7195	101.248	34.9236	0	0	26.2054	-16000	0	15.9921	128
DATA	1722848608	44873952	1582	256	""	2024-08-05	11:03:28	nan	nan	101.722	25.7309	101.246	34.9236	0	0	26.2194	-16000	0	15.9932	 80
DATA	1722848608	644747018	1588	256	""	2024-08-05	11:03:28	nan	nan	101.721	25.7418	101.247	34.9236	0	0	26.2343	-16000	0	15.9915	131
DATA	1722848609	444746971	1596	256	""	2024-08-05	11:03:29	nan	nan	101.721	25.7584	101.248	34.9236	0	0	26.2558	-16000	0	15.9925	151
DATA	1722848610	944746971	1611	256	""	2024-08-05	11:03:30	nan	nan	101.721	25.7756	101.246	34.9236	0	0	26.2773	-16000	0	15.9906	125
DATA	1722848610	944654941	1611	256	""	2024-08-05	11:03:30	nan	nan	101.721	25.7925	101.246	34.9236	0	0	26.2994	-16000	0	15.9895	130
DATA	1722848610	944654941	1611	256	""	2024-08-05	11:03:30	nan	nan	101.72	25.8087	101.246	34.9236	0	0	26.3205	-16000	0	15.9912	 57
DATA	1722848613	444654941	1636	256	""	2024-08-05	11:03:33	nan	nan	101.72	25.8209	101.247	34.9236	0	0	26.3357	-16000	0	15.9917	 75
DATA	1722848613	444654941	1636	256	""	2024-08-05	11:03:33	nan	nan	101.72	25.8328	101.246	34.9236	0	0	26.351	-16000	0	15.9895	 24
DATA	1722848615	444559097	1656	256	""	2024-08-05	11:03:35	nan	nan	101.72	25.8496	101.245	34.9236	0	0	26.3726	-16000	0	15.9909	 94
DATA	1722848615	444559097	1656	256	""	2024-08-05	11:03:35	nan	nan	101.719	25.8661	101.245	34.9236	0	0	26.3937	-16000	0	15.9884	150
DATA	1722848616	944559097	1671	256	""	2024-08-05	11:03:36	nan	nan	101.719	25.8834	101.245	34.9236	0	0	26.416	-16000	0	15.9896	100
DATA	1722848617	744400978	1679	256	""	2024-08-05	11:03:37	nan	nan	101.719	25.901	101.245	34.9236	0	0	26.4376	-16000	0	15.9874	 93
DATA	1722848617	744400978	1679	256	""	2024-08-05	11:03:37	nan	nan	101.718	25.9176	101.244	34.9236	0	0	26.4588	-16000	0	15.9867	159
DATA	1722848619	744400978	1699	256	""	2024-08-05	11:03:39	nan	nan	101.717	25.9292	101.244	34.9236	0	0	26.4727	-16000	0	15.9875	157
DATA	1722848619	744400978	1699	256	""	2024-08-05	11:03:39	nan	nan	101.717	25.9396	101.245	34.9236	0	0	26.4867	-16000	0	15.9863	165
DATA	1722848621	44333934	1712	256	""	2024-08-05	11:03:41	nan	nan	101.717	25.9507	101.245	34.9236	0	0	26.5008	-16000	0	15.987	 11
DATA	1722848621	544333934	1717	256	""	2024-08-05	11:03:41	nan	nan	101.718	25.9618	101.244	34.9236	0	0	26.5148	-16000	0	15.9862	126
DATA	1722848622	744333982	1729	256	""	2024-08-05	11:03:42	nan	nan	101.718	25.978	101.244	34.9236	0	0	26.5357	-16000	0	15.9876	 95
DATA	1722848623	944180011	1741	256	""	2024-08-05	11:03:43	nan	nan	101.717	25.9952	101.244	34.9236	0	0	26.5572	-16000	0	15.9863	119
DATA	1722848624	744180202	1749	256	""	2024-08-05	11:03:44	nan	nan	101.717	26.0122	101.244	34.9236	0	0	26.5794	-16000	0	15.9849	120
DATA	1722848625	944180011	1761	256	""	2024-08-05	11:03:45	nan	nan	101.716	26.0291	101.244	34.9236	0	0	26.6009	-16000	0	15.9841	104
DATA	1722848625	944097995	1761	256	""	2024-08-05	11:03:45	nan	nan	101.716	26.0457	101.244	34.9236	0	0	26.622	-16000	0	15.9835	 86
DATA	1722848627	844098091	1780	256	""	2024-08-05	11:03:47	nan	nan	101.716	26.0615	101.244	34.9236	0	0	26.6413	-16000	0	15.9856	129
DATA	1722848628	644098043	1788	256	""	2024-08-05	11:03:48	nan	nan	101.716	26.0773	101.243	34.9236	0	0	26.6609	-16000	0	15.9843	141
DATA	1722848628	644098043	1788	256	""	2024-08-05	11:03:48	nan	nan	101.715	26.0941	101.244	34.9236	0	0	26.6819	-16000	0	15.9823	139
DATA	1722848630	543998003	1807	256	""	2024-08-05	11:03:50	nan	nan	101.715	26.108	101.243	34.9236	0	0	26.6997	-16000	0	15.9845	 77
DATA	1722848631	43998003	1812	256	""	2024-08-05	11:03:51	nan	nan	101.715	26.1229	101.243	34.9236	0	0	26.7181	-16000	0	15.9835	 60
DATA	1722848632	43998003	1822	256	""	2024-08-05	11:03:52	nan	nan	101.715	26.1401	101.243	34.9236	0	0	26.7399	-16000	0	15.9826	 66
DATA	1722848633	343867063	1835	256	""	2024-08-05	11:03:53	nan	nan	101.714	26.1565	101.243	34.9236	0	0	26.7611	-16000	0	15.9815	119
DATA	1722848633	343867063	1835	256	""	2024-08-05	11:03:53	nan	nan	101.714	26.1735	101.243	34.9236	0	0	26.7825	-16000	0	15.9807	126
DATA	1722848633	343867063	1835	256	""	2024-08-05	11:03:53	nan	nan	101.715	26.1906	101.243	34.9236	0	0	26.8039	-16000	0	15.9823	123
DATA	1722848636	443823814	1866	256	""	2024-08-05	11:03:56	nan	nan	101.715	26.2062	101.243	34.9236	0	0	26.8235	-16000	0	15.9837	127
DATA	1722848636	443823814	1866	256	""	2024-08-05	11:03:56	nan	nan	101.715	26.2226	101.244	34.9236	0	0	26.844	-16000	0	15.9816	 77
DATA	1722848636	443823814	1866	256	""	2024-08-05	11:03:56	nan	nan	101.715	26.2404	101.244	34.9236	0	0	26.8655	-16000	0	15.9823	129
DATA	1722848636	443706035	1866	256	""	2024-08-05	11:03:56	nan	nan	101.715	26.2576	101.244	34.9236	0	0	26.8868	-16000	0	15.9819	145
DATA	1722848640	43706178	1902	256	""	2024-08-05	11:04:00	nan	nan	101.715	26.2706	101.244	34.9236	0	0	26.9028	-16000	0	15.9823	 56
DATA	1722848640	943706035	1911	256	""	2024-08-05	11:04:00	nan	nan	101.715	26.2844	101.243	34.9236	0	0	26.9207	-16000	0	15.9801	102
DATA	1722848641	843508005	1920	256	""	2024-08-05	11:04:01	nan	nan	101.714	26.3013	101.243	34.9236	0	0	26.9422	-16000	0	15.981	 39
DATA	1722848641	843508005	1920	256	""	2024-08-05	11:04:01	nan	nan	101.714	26.3183	101.244	34.9236	0	0	26.9632	-16000	0	15.9788	113
DATA	1722848643	343508005	1935	256	""	2024-08-05	11:04:03	nan	nan	101.714	26.3291	101.244	34.9236	0	0	26.9767	-16000	0	15.9807	119
DATA	1722848644	143507957	1943	256	""	2024-08-05	11:04:04	nan	nan	101.714	26.3403	101.243	34.9236	0	0	26.9906	-16000	0	15.9787	129
DATA	1722848645	343404054	1955	256	""	2024-08-05	11:04:05	nan	nan	101.714	26.3575	101.244	34.9236	0	0	27.0119	-16000	0	15.9782	114
DATA	1722848646	143404006	1963	256	""	2024-08-05	11:04:06	nan	nan	101.714	26.3747	101.244	34.9236	0	0	27.0332	-16000	0	15.9782	108
DATA	1722848647	343404054	1975	256	""	2024-08-05	11:04:07	nan	nan	101.714	26.3912	101.245	34.9236	0	0	27.0537	-16000	0	15.9771	118
DATA	1722848647	543297052	1977	256	""	2024-08-05	11:04:07	nan	nan	101.714	26.4089	101.243	34.9236	0	0	27.0749	-16000	0	15.9765	142
DATA	1722848649	43297052	1992	256	""	2024-08-05	11:04:09	nan	nan	101.713	26.4235	101.244	34.9236	0	0	27.0936	-16000	0	15.9782	 80
DATA	1722848649	43297052	1992	256	""	2024-08-05	11:04:09	nan	nan	101.713	26.4379	101.243	34.9236	0	0	27.1115	-16000	0	15.9769	 83
DATA	1722848650	743174076	2009	256	""	2024-08-05	11:04:10	nan	nan	101.713	26.4548	101.244	34.9236	0	0	27.1324	-16000	0	15.9782	108
DATA	1722848651	543174028	2017	256	""	2024-08-05	11:04:11	nan	nan	101.713	26.4719	101.243	34.9236	0	0	27.1535	-16000	0	15.9763	106
DATA	1722848652	743174076	2029	256	""	2024-08-05	11:04:12	nan	nan	101.712	26.4887	101.243	34.9236	0	0	27.1743	-16000	0	15.975	 70
DATA	1722848653	743057012	2039	256	""	2024-08-05	11:04:13	nan	nan	101.712	26.5057	101.242	34.9236	0	0	27.1952	-16000	0	15.9749	110
DATA	1722848653	743057012	2039	256	""	2024-08-05	11:04:13	nan	nan	101.71	26.523	101.241	34.9236	0	0	27.2163	-16000	0	15.9746	252
DATA	1722848655	443056821	2056	256	""	2024-08-05	11:04:15	nan	nan	101.71	26.5344	101.241	34.9236	0	0	27.2312	-16000	0	15.976	  1
DATA	1722848656	443056821	2066	256	""	2024-08-05	11:04:16	nan	nan	101.71	26.5472	101.241	34.9236	0	0	27.2459	-16000	0	15.975	 17
DATA	1722848657	42958259	2072	256	""	2024-08-05	11:04:17	nan	nan	101.71	26.5638	101.241	34.9236	0	0	27.2671	-16000	0	15.9741	 27
DATA	1722848658	42958259	2082	256	""	2024-08-05	11:04:18	nan	nan	101.709	26.5815	101.24	34.9236	0	0	27.2882	-16000	0	15.9733	 39
DATA	1722848659	242958307	2094	256	""	2024-08-05	11:04:19	nan	nan	101.709	26.5989	101.241	34.9236	0	0	27.3094	-16000	0	15.9728	149
DATA	1722848660	242846250	2104	256	""	2024-08-05	11:04:20	nan	nan	101.71	26.6155	101.241	34.9236	0	0	27.3297	-16000	0	15.9732	 48
DATA	1722848661	342846155	2115	256	""	2024-08-05	11:04:21	nan	nan	101.71	26.6329	101.241	34.9236	0	0	27.3508	-16000	0	15.973	  5
DATA	1722848662	442846059	2126	256	""	2024-08-05	11:04:22	nan	nan	101.71	26.6501	101.242	34.9236	0	0	27.3719	-16000	0	15.973	 10
DATA	1722848663	342738151	2135	256	""	2024-08-05	11:04:23	nan	nan	101.71	26.6666	101.242	34.9236	0	0	27.3921	-16000	0	15.9727	 65
DATA	1722848664	442738056	2146	256	""	2024-08-05	11:04:24	nan	nan	101.71	26.6839	101.242	34.9236	0	0	27.4132	-16000	0	15.9721	 65
DATA	1722848664	842738151	2150	256	""	2024-08-05	11:04:24	nan	nan	101.71	26.7012	101.243	34.9236	0	0	27.4349	-16000	0	15.9714	 57
DATA	1722848666	42617082	2162	256	""	2024-08-05	11:04:26	nan	nan	101.71	26.7151	101.243	34.9236	0	0	27.4515	-16000	0	15.9731	  5
DATA	1722848666	642616987	2168	256	""	2024-08-05	11:04:26	nan	nan	101.71	26.7284	101.244	34.9236	0	0	27.4682	-16000	0	15.9719	 97
DATA	1722848667	742617130	2179	256	""	2024-08-05	11:04:27	nan	nan	101.711	26.7459	101.244	34.9236	0	0	27.4888	-16000	0	15.9733	140
DATA	1722848668	742499113	2189	256	""	2024-08-05	11:04:28	nan	nan	101.711	26.7636	101.243	34.9236	0	0	27.5099	-16000	0	15.9713	141
DATA	1722848669	942498922	2201	256	""	2024-08-05	11:04:29	nan	nan	101.711	26.7806	101.244	34.9236	0	0	27.5304	-16000	0	15.9699	139
DATA	1722848670	542499065	2207	256	""	2024-08-05	11:04:30	nan	nan	101.71	26.7974	101.244	34.9236	0	0	27.5511	-16000	0	15.9699	 81
DATA	1722848671	542397975	2217	256	""	2024-08-05	11:04:31	nan	nan	101.71	26.8149	101.242	34.9236	0	0	27.572	-16000	0	15.9697	 36
DATA	1722848671	542397975	2217	256	""	2024-08-05	11:04:31	nan	nan	101.71	26.8318	101.242	34.9236	0	0	27.5927	-16000	0	15.9697	 91
DATA	1722848673	842397928	2240	256	""	2024-08-05	11:04:33	nan	nan	101.71	26.8473	101.242	34.9236	0	0	27.6118	-16000	0	15.9717	 80
DATA	1722848674	742398023	2249	256	""	2024-08-05	11:04:34	nan	nan	101.708	26.8626	101.242	34.9236	0	0	27.6305	-16000	0	15.9699	139
DATA	1722848674	942281723	2251	256	""	2024-08-05	11:04:34	nan	nan	101.708	26.8801	101.241	34.9236	0	0	27.6515	-16000	0	15.9691	121
DATA	1722848676	342281818	2265	256	""	2024-08-05	11:04:36	nan	nan	101.708	26.8931	101.241	34.9236	0	0	27.6668	-16000	0	15.9703	136
DATA	1722848677	342281818	2275	256	""	2024-08-05	11:04:37	nan	nan	101.706	26.9054	101.241	34.9236	0	0	27.6821	-16000	0	15.9695	135
DATA	1722848678	242156982	2284	256	""	2024-08-05	11:04:38	nan	nan	101.706	26.9234	101.24	34.9236	0	0	27.7028	-16000	0	15.9686	 90
DATA	1722848679	242156982	2294	256	""	2024-08-05	11:04:39	nan	nan	101.706	26.9408	101.24	34.9236	0	0	27.7237	-16000	0	15.9688	100
DATA	1722848679	242156982	2294	256	""	2024-08-05	11:04:39	nan	nan	101.705	26.958	101.24	34.9236	0	0	27.7442	-16000	0	15.9677	 48
DATA	1722848681	242113113	2314	256	""	2024-08-05	11:04:41	nan	nan	101.706	26.974	101.239	34.9236	0	0	27.7639	-16000	0	15.9695	 69
DATA	1722848681	742113113	2319	256	""	2024-08-05	11:04:41	nan	nan	101.705	26.9906	101.238	34.9236	0	0	27.7845	-16000	0	15.9674	125
DATA	1722848683	142112970	2333	256	""	2024-08-05	11:04:43	nan	nan	101.705	27.0067	101.238	34.9236	0	0	27.8038	-16000	0	15.9692	114
DATA	1722848683	341958045	2335	256	""	2024-08-05	11:04:43	nan	nan	101.705	27.0231	101.24	34.9236	0	0	27.8232	-16000	0	15.9677	 65
DATA	1722848684	241958141	2344	256	""	2024-08-05	11:04:44	nan	nan	101.704	27.0404	101.239	34.9236	0	0	27.844	-16000	0	15.9689	 76
DATA	1722848685	441957950	2356	256	""	2024-08-05	11:04:45	nan	nan	101.704	27.0579	101.239	34.9236	0	0	27.8647	-16000	0	15.9669	158
DATA	1722848686	641830921	2368	256	""	2024-08-05	11:04:46	nan	nan	101.704	27.0749	101.239	34.9236	0	0	27.8851	-16000	0	15.9656	145
DATA	1722848687	541831016	2377	256	""	2024-08-05	11:04:47	nan	nan	101.703	27.0926	101.238	34.9236	0	0	27.9055	-16000	0	15.9655	133
DATA	1722848688	941830873	2391	256	""	2024-08-05	11:04:48	nan	nan	101.704	27.1101	101.239	34.9236	0	0	27.9263	-16000	0	15.965	 81
DATA	1722848690	141716003	2403	256	""	2024-08-05	11:04:50	nan	nan	101.704	27.1272	101.239	34.9236	0	0	27.9473	-16000	0	15.9647	107
DATA	1722848690	141716003	2403	256	""	2024-08-05	11:04:50	nan	nan	101.703	27.1445	101.239	34.9236	0	0	27.9677	-16000	0	15.9652	110
DATA	1722848691	741716146	2419	256	""	2024-08-05	11:04:51	nan	nan	101.704	27.1619	101.238	34.9236	0	0	27.9884	-16000	0	15.9672	138
DATA	1722848693	41643857	2432	256	""	2024-08-05	11:04:53	nan	nan	101.703	27.1783	101.238	34.9236	0	0	28.0079	-16000	0	15.965	 27
DATA	1722848693	641643762	2438	256	""	2024-08-05	11:04:53	nan	nan	101.703	27.1946	101.239	34.9236	0	0	28.0272	-16000	0	15.9637	132
DATA	1722848693	641643762	2438	256	""	2024-08-05	11:04:53	nan	nan	101.702	27.2119	101.239	34.9236	0	0	28.0477	-16000	0	15.9658	134
DATA	1722848695	141643762	2453	256	""	2024-08-05	11:04:55	nan	nan	101.702	27.222	101.239	34.9236	0	0	28.0598	-16000	0	15.9666	 78
DATA	1722848695	441495895	2456	256	""	2024-08-05	11:04:55	nan	nan	101.702	27.231	101.238	34.9236	0	0	28.0703	-16000	0	15.9637	 81
DATA	1722848697	41496038	2472	256	""	2024-08-05	11:04:57	nan	nan	101.702	27.2472	101.238	34.9236	0	0	28.0893	-16000	0	15.9655	 88
DATA	1722848697	41496038	2472	256	""	2024-08-05	11:04:57	nan	nan	101.701	27.2641	101.238	34.9236	0	0	28.1094	-16000	0	15.9644	 77
DATA	1722848698	941395998	2491	256	""	2024-08-05	11:04:58	nan	nan	101.701	27.2818	101.238	34.9236	0	0	28.1302	-16000	0	15.9645	149
DATA	1722848700	41396141	2502	256	""	2024-08-05	11:05:00	nan	nan	101.702	27.2991	101.238	34.9236	0	0	28.1507	-16000	0	15.9634	 46
DATA	1722848701	41396141	2512	256	""	2024-08-05	11:05:01	nan	nan	101.702	27.3161	101.238	34.9236	0	0	28.1706	-16000	0	15.9617	 41
DATA	1722848701	241280078	2514	256	""	2024-08-05	11:05:01	nan	nan	101.701	27.3335	101.238	34.9236	0	0	28.1912	-16000	0	15.9619	 97
DATA	1722848702	841279983	2530	256	""	2024-08-05	11:05:02	nan	nan	101.702	27.3509	101.237	34.9236	0	0	28.2118	-16000	0	15.9641	113
DATA	1722848703	541280031	2537	256	""	2024-08-05	11:05:03	nan	nan	101.701	27.3681	101.238	34.9236	0	0	28.232	-16000	0	15.9617	 46
DATA	1722848705	41146993	2552	256	""	2024-08-05	11:05:05	nan	nan	101.701	27.3854	101.238	34.9236	0	0	28.2521	-16000	0	15.9604	 61
DATA	1722848705	241147041	2554	256	""	2024-08-05	11:05:05	nan	nan	101.701	27.403	101.237	34.9236	0	0	28.273	-16000	0	15.9603	245
DATA	1722848705	241147041	2554	256	""	2024-08-05	11:05:05	nan	nan	101.7	27.4202	101.238	34.9236	0	0	28.2937	-16000	0	15.9625	  3
DATA	1722848707	341146945	2575	256	""	2024-08-05	11:05:07	nan	nan	101.701	27.4319	101.239	34.9236	0	0	28.3069	-16000	0	15.9634	127
DATA	1722848707	841037988	2580	256	""	2024-08-05	11:05:07	nan	nan	101.7	27.4433	101.237	34.9236	0	0	28.3199	-16000	0	15.9608	 37
DATA	1722848709	241038084	2594	256	""	2024-08-05	11:05:09	nan	nan	101.7	27.4602	101.238	34.9236	0	0	28.3394	-16000	0	15.9622	 20
DATA	1722848710	241038084	2604	256	""	2024-08-05	11:05:10	nan	nan	101.699	27.4762	101.237	34.9236	0	0	28.3584	-16000	0	15.9608	120
DATA	1722848710	840919971	2610	256	""	2024-08-05	11:05:10	nan	nan	101.7	27.4935	101.238	34.9236	0	0	28.3785	-16000	0	15.9593	 31
DATA	1722848712	40920019	2622	256	""	2024-08-05	11:05:12	nan	nan	101.699	27.5094	101.236	34.9236	0	0	28.3972	-16000	0	15.9611	 64
DATA	1722848712	840919971	2630	256	""	2024-08-05	11:05:12	nan	nan	101.7	27.5251	101.237	34.9236	0	0	28.4154	-16000	0	15.9592	 18
DATA	1722848713	940809726	2641	256	""	2024-08-05	11:05:13	nan	nan	101.698	27.5423	101.236	34.9236	0	0	28.4356	-16000	0	15.9611	127
DATA	1722848713	940809726	2641	256	""	2024-08-05	11:05:13	nan	nan	101.698	27.5595	101.236	34.9236	0	0	28.4564	-16000	0	15.96	 40
DATA	1722848715	140809774	2653	256	""	2024-08-05	11:05:15	nan	nan	101.699	27.5709	101.236	34.9236	0	0	28.4686	-16000	0	15.9603	144
DATA	1722848715	840809822	2660	256	""	2024-08-05	11:05:15	nan	nan	101.698	27.5789	101.236	34.9236	0	0	28.4789	-16000	0	15.9586	164
DATA	1722848716	840692043	2670	256	""	2024-08-05	11:05:16	nan	nan	101.698	27.5966	101.236	34.9236	0	0	28.499	-16000	0	15.9601	 93
DATA	1722848717	940691947	2681	256	""	2024-08-05	11:05:17	nan	nan	101.697	27.6142	101.236	34.9236	0	0	28.519	-16000	0	15.9581	 96
DATA	1722848717	940691947	2681	256	""	2024-08-05	11:05:17	nan	nan	101.696	27.6318	101.235	34.9236	0	0	28.5394	-16000	0	15.9573	154
DATA	1722848717	940648794	2681	256	""	2024-08-05	11:05:17	nan	nan	101.696	27.6493	101.235	34.9236	0	0	28.5597	-16000	0	15.9595	169
DATA	1722848720	940648794	2711	256	""	2024-08-05	11:05:20	nan	nan	101.695	27.6643	101.234	34.9236	0	0	28.5772	-16000	0	15.9599	145
DATA	1722848721	340648889	2715	256	""	2024-08-05	11:05:21	nan	nan	101.696	27.6804	101.235	34.9236	0	0	28.5956	-16000	0	15.9581	146
DATA	1722848722	640475988	2728	256	""	2024-08-05	11:05:22	nan	nan	101.695	27.6979	101.234	34.9236	0	0	28.6164	-16000	0	15.9568	161
DATA	1722848722	640475988	2728	256	""	2024-08-05	11:05:22	nan	nan	101.694	27.7156	101.235	34.9236	0	0	28.6371	-16000	0	15.9564	145
DATA	1722848724	40476083	2742	256	""	2024-08-05	11:05:24	nan	nan	101.694	27.7234	101.234	34.9236	0	0	28.6466	-16000	0	15.9572	 78
DATA	1722848724	540476083	2747	256	""	2024-08-05	11:05:24	nan	nan	101.694	27.7342	101.235	34.9236	0	0	28.6586	-16000	0	15.9556	142
DATA	1722848725	940409898	2761	256	""	2024-08-05	11:05:25	nan	nan	101.694	27.7518	101.234	34.9236	0	0	28.679	-16000	0	15.9579	112
DATA	1722848726	240410089	2764	256	""	2024-08-05	11:05:26	nan	nan	101.694	27.7701	101.234	34.9236	0	0	28.6992	-16000	0	15.9562	132
DATA	1722848727	840409994	2780	256	""	2024-08-05	11:05:27	nan	nan	101.694	27.7875	101.233	34.9236	0	0	28.7189	-16000	0	15.955	110
DATA	1722848729	40282964	2792	256	""	2024-08-05	11:05:29	nan	nan	101.692	27.8051	101.233	34.9236	0	0	28.7391	-16000	0	15.9542	 86
DATA	1722848729	740283012	2799	256	""	2024-08-05	11:05:29	nan	nan	101.693	27.8228	101.233	34.9236	0	0	28.7595	-16000	0	15.9546	150
DATA	1722848730	640282869	2808	256	""	2024-08-05	11:05:30	nan	nan	101.692	27.8401	101.233	34.9236	0	0	28.7797	-16000	0	15.9564	139
DATA	1722848731	740134000	2819	256	""	2024-08-05	11:05:31	nan	nan	101.691	27.8573	101.233	34.9236	0	0	28.8	-16000	0	15.9553	214
DATA	1722848733	40133953	2832	256	""	2024-08-05	11:05:33	nan	nan	101.691	27.8752	101.232	34.9236	0	0	28.8202	-16000	0	15.9545	 65
DATA	1722848733	840133905	2840	256	""	2024-08-05	11:05:33	nan	nan	101.691	27.8926	101.232	34.9236	0	0	28.8405	-16000	0	15.9545	125
DATA	1722848733	840050935	2840	256	""	2024-08-05	11:05:33	nan	nan	101.69	27.9098	101.232	34.9236	0	0	28.8601	-16000	0	15.9556	 78
DATA	1722848735	140050888	2853	256	""	2024-08-05	11:05:35	nan	nan	101.691	27.9182	101.232	34.9236	0	0	28.8698	-16000	0	15.9556	145
DATA	1722848735	840050935	2860	256	""	2024-08-05	11:05:35	nan	nan	101.69	27.9292	101.232	34.9236	0	0	28.8822	-16000	0	15.9539	 86
DATA	1722848737	140050888	2873	256	""	2024-08-05	11:05:37	nan	nan	101.69	27.9476	101.232	34.9236	0	0	28.9023	-16000	0	15.9551	 86
DATA	1722848738	39909839	2882	256	""	2024-08-05	11:05:38	nan	nan	101.689	27.9645	101.232	34.9236	0	0	28.9218	-16000	0	15.9532	115
DATA	1722848738	539909839	2887	256	""	2024-08-05	11:05:38	nan	nan	101.688	27.9822	101.231	34.9236	0	0	28.9421	-16000	0	15.9521	162
DATA	1722848739	839909791	2900	256	""	2024-08-05	11:05:39	nan	nan	101.688	27.9999	101.231	34.9236	0	0	28.9629	-16000	0	15.9548	184
DATA	1722848740	639795064	2908	256	""	2024-08-05	11:05:40	nan	nan	101.688	28.0173	101.231	34.9236	0	0	28.9827	-16000	0	15.9526	142
DATA	1722848741	939795017	2921	256	""	2024-08-05	11:05:41	nan	nan	101.688	28.0349	101.231	34.9236	0	0	29.0026	-16000	0	15.9526	128
DATA	1722848742	539795160	2927	256	""	2024-08-05	11:05:42	nan	nan	101.688	28.0524	101.231	34.9236	0	0	29.0226	-16000	0	15.952	 74
DATA	1722848744	39679050	2942	256	""	2024-08-05	11:05:44	nan	nan	101.688	28.069	101.231	34.9236	0	0	29.0417	-16000	0	15.9516	 32
DATA	1722848744	539679050	2947	256	""	2024-08-05	11:05:44	nan	nan	101.688	28.0854	101.231	34.9236	0	0	29.0602	-16000	0	15.9506	135
DATA	1722848745	939678907	2961	256	""	2024-08-05	11:05:45	nan	nan	101.687	28.1034	101.23	34.9236	0	0	29.0803	-16000	0	15.9532	 90
DATA	1722848746	539572954	2967	256	""	2024-08-05	11:05:46	nan	nan	101.687	28.1215	101.231	34.9236	0	0	29.1004	-16000	0	15.951	 81
DATA	1722848748	39572954	2982	256	""	2024-08-05	11:05:48	nan	nan	101.687	28.1387	101.231	34.9236	0	0	29.1203	-16000	0	15.9509	 96
DATA	1722848748	639572858	2988	256	""	2024-08-05	11:05:48	nan	nan	101.687	28.1563	101.232	34.9236	0	0	29.1405	-16000	0	15.9507	158
DATA	1722848750	39464950	3002	256	""	2024-08-05	11:05:50	nan	nan	101.687	28.1742	101.23	34.9236	0	0	29.1607	-16000	0	15.952	217
DATA	1722848750	339464902	3005	256	""	2024-08-05	11:05:50	nan	nan	101.686	28.1917	101.231	34.9236	0	0	29.1806	-16000	0	15.9509	120
DATA	1722848752	39464950	3022	256	""	2024-08-05	11:05:52	nan	nan	101.686	28.209	101.231	34.9236	0	0	29.2001	-16000	0	15.9515	  5
DATA	1722848753	39334058	3032	256	""	2024-08-05	11:05:53	nan	nan	101.686	28.2267	101.231	34.9236	0	0	29.22	-16000	0	15.9499	229
DATA	1722848753	539334058	3037	256	""	2024-08-05	11:05:53	nan	nan	101.686	28.2445	101.23	34.9236	0	0	29.2401	-16000	0	15.949	 22
DATA	1722848755	39334058	3052	256	""	2024-08-05	11:05:55	nan	nan	101.686	28.2615	101.23	34.9236	0	0	29.2594	-16000	0	15.951	231
DATA	1722848756	39231061	3062	256	""	2024-08-05	11:05:56	nan	nan	101.686	28.2797	101.23	34.9236	0	0	29.2796	-16000	0	15.9493	 41
DATA	1722848757	39231061	3072	256	""	2024-08-05	11:05:57	nan	nan	101.685	28.2977	101.229	34.9236	0	0	29.3001	-16000	0	15.9482	 77
DATA	1722848757	839231014	3080	256	""	2024-08-05	11:05:57	nan	nan	101.685	28.3148	101.23	34.9236	0	0	29.3195	-16000	0	15.9482	 79
DATA	1722848759	39117097	3092	256	""	2024-08-05	11:05:59	nan	nan	101.684	28.3327	101.231	34.9236	0	0	29.3395	-16000	0	15.9499	101
DATA	1722848760	39117097	3102	256	""	2024-08-05	11:06:00	nan	nan	101.685	28.3505	101.23	34.9236	0	0	29.3594	-16000	0	15.9487	 20
DATA	1722848760	39117097	3102	256	""	2024-08-05	11:06:00	nan	nan	101.684	28.3681	101.23	34.9236	0	0	29.3794	-16000	0	15.9479	 27
DATA	1722848761	939065933	3121	256	""	2024-08-05	11:06:01	nan	nan	101.684	28.3853	101.229	34.9236	0	0	29.3986	-16000	0	15.9496	147
